person_ctry_code,year,B60L,H01M,F03D,H01L,B60L_RTA,H01M_RTA,F03D_RTA,H01L_RTA
BE,1999,3.0,21.4124542125,13.9166666667,192.524714406,0.269512982262,0.200550202287,1.69038263246,0.310115369021
BE,2002,27.2916666667,27.8070887446,33.2523809524,335.238973826,2.02849718744,0.199029423766,1.95572134391,0.486756157416
BE,2005,0.378968253968,26.9091364654,24.7912698413,426.263901922,0.0251807202176,0.154093999782,1.1211110302,0.518982438536
BE,2008,6.20555555556,45.6437285069,24.7399206349,502.395101364,0.312528944836,0.246325732609,0.678874217771,0.603053019709
BE,2011,2.13888888889,69.5284390444,35.171031746,545.932658318,0.0769588840743,0.383645330349,0.633285207905,0.729240557013
BG,1999,2.75,19.3517460317,2.2,4.41904761905,2.86909247058,2.10489399828,3.10331524316,0.0826644728452
BG,2002,1.5,5.0497665733,10.4,15.0180952381,1.47888726683,0.479438079448,8.11366414239,0.289248599309
BG,2005,1.83333333333,1.62748917749,8.93571428571,14.1259986772,2.03895915373,0.155993265822,6.7636464977,0.287869094432
BG,2008,0.0,7.36666666667,9.34285714286,17.4891941392,0.0,0.766041576752,4.93995934219,0.404513063953
BG,2011,4.08333333333,4.43601190476,12.0,18.3220238095,2.45713553071,0.409358564278,3.61359288286,0.409306765206
BR,1999,3.83333333333,23.3833333333,11.5,8.52916666667,0.375244659497,0.238639635582,1.52204375208,0.0149700379929
BR,2002,7.86111111111,16.6166666667,34.5714285714,17.5033730159,0.604994894267,0.123148490785,2.10535326091,0.0263149241623
BR,2005,8.75,34.5261904762,36.5833333333,29.3126623377,0.547485416842,0.186180338206,1.55787394124,0.0336069080095
BR,2008,12.5333333333,53.9777777778,67.5952380952,29.1701777088,0.544875695373,0.251457700101,1.6011365954,0.030225287718
BR,2011,20.1666666667,38.1674603175,68.9404761905,45.4345238095,0.554438970083,0.160919913607,0.948500589659,0.0463731727736
CA,1999,14.5615079365,457.362943388,18.95,198.001372088,0.6079811257,1.99087018234,1.06975499275,0.148228021857
CA,2002,40.1245421245,695.395170389,51.0177386339,372.600105909,1.13791723417,1.89910801518,1.14488447598,0.206422084468
CA,2005,44.1717571318,900.677998297,116.29950605,459.272506879,1.06719297411,1.8753765704,1.91232053275,0.203318791445
CA,2008,38.3193843194,551.113695994,132.689108114,637.831190766,0.662938195508,1.02167981959,1.25075206844,0.263003056002
CA,2011,46.1681027306,416.826163063,137.496995766,632.734109938,0.491620412807,0.680674921519,0.73269763007,0.250132617983
CN,1999,91.5095238095,545.207215007,93.0,570.308823973,1.04162340885,0.646999958107,1.43126070005,0.116394616667
CN,2002,317.316666667,1401.52196877,185.463888889,3186.17153636,1.73738970477,0.738961276833,0.803532780692,0.34078942798
CN,2005,519.231715969,3216.34227101,504.236507937,7278.62265395,1.54668587667,0.825702911967,1.02225614548,0.397282012055
CN,2008,828.858964646,4788.29906787,1462.70730159,9225.52322112,1.19899302713,0.742226366827,1.15285552001,0.318073543685
CN,2011,105.786259019,1209.03984597,405.634507576,3386.01413569,0.469649902006,0.82315664934,0.901204950279,0.55807805518
CY,1999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.174121194491
CY,2002,0.0,0.766666666667,0.0,0.233333333333,0.0,0.31409100324,0.0,0.0193919235084
CY,2005,0.75,0.0,1.5,7.85509259259,2.50235896139,0.0,3.40615291251,0.480229067617
CY,2008,0.0,1.25,9.16666666667,6.58174603175,0.0,0.292993360493,10.9250025926,0.343139186169
CY,2011,0.0,0.241666666667,6.875,5.0875,0.0,0.0622916936699,5.78272963991,0.317454956008
CZ,1999,2.0,1.7,14.0833333333,30.3108724609,0.561166184526,0.0497288757139,5.34266960228,0.152488924568
CZ,2002,2.0,5.31600129038,6.75,7.08145604396,0.509626396511,0.130444090087,1.36102332549,0.0352498345108
CZ,2005,9.64444444444,12.0093864469,12.25,11.2950841751,2.10301080983,0.225686592594,1.81796247321,0.0451297108063
CZ,2008,4.47261904762,16.8548280423,20.1547619048,40.1347342472,0.673208582388,0.271851136521,1.65290100074,0.14398214831
CZ,2011,9.26746031746,28.256031746,11.6761904762,47.1067460317,0.641759742215,0.300068083681,0.404628626093,0.121103318127
DE,1999,424.619120596,1653.80646758,387.871536797,5827.95901134,1.79289637016,0.728012019372,2.21429211845,0.441215232162
DE,2002,439.223742459,2979.83593167,998.051255411,8713.8129928,1.43303585951,0.936226681284,2.57670067868,0.55538236447
DE,2005,433.843466901,2571.5451291,1162.17180736,9540.6273154,1.31182456953,0.670127590811,2.39164970547,0.528601534522
DE,2008,543.353218922,3116.75610849,1317.06449759,10052.8528255,1.26220975302,0.775838270533,1.66700831543,0.556594787106
DE,2011,1216.61821452,4273.04663786,2133.96973184,9673.30235649,1.88940605621,1.01766660122,1.65845213661,0.557708101539
DK,1999,2.41666666667,63.3968142968,89.6687229437,24.9138657639,0.239913764036,0.656151415066,12.0356835134,0.0443463520057
DK,2002,0.5,69.3404401154,169.595634921,44.7897593148,0.0390217527811,0.521123638893,10.4734874231,0.0682854376695
DK,2005,1.66666666667,89.4719516595,303.129401154,54.7952290765,0.117899644003,0.54547054642,14.5940672056,0.0710256603937
DK,2008,1.96428571429,219.018441558,571.435237818,81.4683139083,0.108586815613,1.29739498695,17.2115860566,0.10734002447
DK,2011,5.06944444444,116.082056832,1088.13744468,68.1716666667,0.188743602417,0.662786824221,20.2739945486,0.0942273517318
EE,1999,0.333333333333,0.0,0.0,2.87777777778,2.60372976777,0.0,0.0,0.403044301162
EE,2002,1.83333333333,0.819834710744,1.0,0.0,8.06475350891,0.347290878104,3.48088391378,0.0
EE,2005,0.5,1.0,1.0,7.21909090909,1.79181258964,0.308846887956,2.43897369044,0.474038788675
EE,2008,1.0,9.33333333333,2.66666666667,11.4929951691,1.58032592546,1.58052923511,2.29613190253,0.43289284893
EE,2011,0.0,1.7297979798,7.83333333333,2.81666666667,0.0,0.17926229923,2.64903064695,0.0706632052615
ES,1999,19.2261904762,41.3333333333,32.325,29.9610770571,1.48124984261,0.331996671134,3.36716944697,0.0413876592995
ES,2002,14.0952380952,46.0983044733,108.845238095,48.5609318261,0.802829165868,0.252844253896,4.9056892619,0.0540319120963
ES,2005,10.9535714286,35.025,121.07975469,81.2740762942,0.527198316088,0.145283757636,3.96619751729,0.0716768814414
ES,2008,13.6555555556,62.1478643579,328.460222038,170.870717646,0.457723723447,0.223223210386,5.998715517,0.136509292188
ES,2011,51.0660714286,51.7353090428,406.294246032,215.296057976,0.999857285512,0.155342222594,3.98097946261,0.156495857793
FI,1999,2.0,17.2642857143,22.7333333333,105.311958874,0.129655651843,0.116683190081,1.99258079012,0.122410174055
FI,2002,1.64285714286,38.9315323565,11.4283882784,118.856765992,0.0767657840419,0.17518091835,0.422564251332,0.108493669589
FI,2005,4.87896825397,39.606995782,24.3468253968,242.742212761,0.233887546603,0.163633288491,0.794339178504,0.21322258391
FI,2008,3.60952380952,50.318452381,27.6045177045,211.338781144,0.148527054419,0.221871758027,0.618895402721,0.207269489807
FI,2011,16.3172619048,108.066755652,36.9060846561,222.305904281,0.489924952417,0.497589592322,0.554528595632,0.247796104038
FR,1999,99.1516414141,491.264943001,52.3162698413,1556.62310388,1.21607580036,0.628166445007,0.86753872749,0.34231235736
FR,2002,140.559036715,459.998664313,77.3714285714,1978.83980267,1.37974434938,0.434824327261,0.600980449507,0.379457454478
FR,2005,154.999599871,927.869767582,84.7583333333,2541.66739956,1.40103563534,0.722813540115,0.521417435251,0.420965119755
FR,2008,213.584080299,943.341381444,137.291901154,2689.94437179,1.47205300594,0.696694765278,0.515562028824,0.44187394168
FR,2011,278.82998557,1033.5462056,204.354563492,3392.49025913,1.23298861143,0.700884387034,0.45221777372,0.55692844515
GB,1999,37.8468253968,369.197854298,23.3928571429,706.606948618,0.664191429999,0.675493542169,0.555058095975,0.222341270044
GB,2002,15.0791486291,486.211053299,51.5869047619,1201.26606735,0.203920531477,0.633178808469,0.552031016602,0.317348128745
GB,2005,19.7048761424,509.917546737,137.933484848,1356.25424949,0.256799865048,0.572719128707,1.22341929776,0.323870195308
GB,2008,30.5490226398,613.846312117,214.716551042,1393.24674442,0.320450289441,0.689988878758,1.22718575673,0.348330824247
GB,2011,68.3676056786,426.7290279,369.639563492,1411.83579825,0.48278494353,0.462117518983,1.30624756441,0.370125270815
GR,1999,0.0,6.1,1.0,4.16944444444,0.0,1.30576493869,2.77605654479,0.153494742515
GR,2002,0.0,2.35714285714,1.0,11.8131746032,0.0,0.376173409323,1.31136821938,0.382440608681
GR,2005,0.0714285714286,1.76120944687,4.25,10.4115840949,0.0931438966504,0.197931125755,3.77186295119,0.248775747014
GR,2008,0.0,10.6540556666,12.9166666667,16.5838293651,0.0,0.780590213841,4.81194812126,0.270255407183
GR,2011,3.65396825397,11.5393055556,36.8166666667,29.4640079365,0.834481697862,0.404137005736,4.20765583822,0.24980726858
HR,1999,0.0,0.0,2.0,1.0,0.0,0.0,5.29781783356,0.0351280490522
HR,2002,1.0,0.133333333333,12.5,3.71203703704,1.2573535467,0.0161440895874,12.4367613519,0.0911763729547
HR,2005,0.0,2.0,5.5,5.36904761905,0.0,0.164691230576,3.5765726764,0.0939995715289
HR,2008,0.5,0.333333333333,6.66666666667,6.76666666667,0.490073750107,0.0350097713085,3.56025916581,0.158076292867
HR,2011,0.797619047619,2.25,11.3333333333,1.51851851852,0.582098076196,0.251814112214,4.13906272396,0.0411416723963
HU,1999,0.666666666667,7.83333333333,4.0,2.04166666667,0.315354316265,0.386309037424,2.55824062842,0.017316225953
HU,2002,2.83333333333,9.70833333333,7.0,9.83333333333,0.820378448409,0.270694020326,1.6038158029,0.0556198653143
HU,2005,6.30833333333,9.5,9.33333333333,11.5557539683,1.97875824074,0.256816166287,1.9925049816,0.0664179060179
HU,2008,3.58333333333,12.8546626984,25.8333333333,16.3734293484,0.901868648174,0.346685643486,3.54256610985,0.0982191684664
HU,2011,3.625,4.54722222222,32.1666666667,17.3037698413,0.572476954842,0.110126814302,2.54214170002,0.101449971534
ID,1999,0.0,2.33333333333,0.0,1.225,0.0,1.24158753252,0.0,0.112102885516
ID,2002,0.0,0.85,0.0,6.57142857143,0.0,0.518793613603,0.0,0.813636973859
ID,2005,0.0,0.198958333333,0.0,16.0730925325,0.0,0.171629676852,0.0,2.94793453404
ID,2008,0.0,0.20101010101,1.0,33.4558561809,0.0,0.0868199415554,2.19615986745,3.21406893026
ID,2011,0.0,0.323055555556,0.0357142857143,35.4391564454,0.0,0.114822061905,0.0414225560651,3.04926946803
IE,1999,1.03703703704,3.0912037037,1.5,21.1252802687,0.429091041108,0.133346317622,0.839146525802,0.156724187322
IE,2002,1.03703703704,1.53240740741,3.83333333333,59.6477464561,0.274381310746,0.0390437850357,0.802558541942,0.308295296768
IE,2005,0.0833333333333,8.00954442383,1.53571428571,110.260113341,0.0201545325447,0.166948468929,0.252783624271,0.488631206551
IE,2008,0.0,20.0265873016,7.05555555556,97.2205804843,0.0,0.319081215745,0.571594247531,0.344535463028
IE,2011,3.25,17.6416666667,34.0,101.91422619,0.315236192538,0.262415343172,1.65034722638,0.366985348223
IL,1999,0.333333333333,81.6216460547,2.83333333333,152.359356463,0.0484160276972,1.23598722082,0.556415785481,0.396787430735
IL,2002,1.0,110.620151121,2.28571428571,208.646636991,0.0830524485303,0.884716443634,0.150215331298,0.338513840202
IL,2005,1.95555555556,84.2552894021,13.3333333333,243.668304101,0.133369256237,0.495225952253,0.618883413767,0.304504279791
IL,2008,3.3,78.3007026835,12.8035714286,355.232751159,0.140987155708,0.358467973515,0.298042483458,0.361725504664
IL,2011,14.8635281385,80.9185185185,39.1845238095,352.210401795,0.414303922181,0.345893147206,0.546582102192,0.364468932416
IN,1999,0.306666666667,2.6309042809,1.0,47.4215272183,0.219764347371,0.196559452952,0.968906851491,0.609318786722
IN,2002,0.125,20.2274603175,1.2,108.833524602,0.0273732835667,0.426555604348,0.207939983906,0.4655777073
IN,2005,0.468055555556,16.1330527806,2.49166666667,139.964032747,0.0592000826184,0.175857993335,0.214486215718,0.324377068805
IN,2008,4.35714285714,40.9692112671,15.1976190476,335.503127945,0.287855473425,0.290034317391,0.547053350267,0.528286835592
IN,2011,19.2112301587,66.171010917,70.4951322751,346.353701892,0.599792935512,0.316818724047,1.10140995909,0.401446066356
IT,1999,43.6666666667,174.748305861,14.75,688.87931878,1.38874805988,0.579408177646,0.634244641196,0.392821218297
IT,2002,19.8166666667,205.822789017,17.51875,593.04515229,0.462311966535,0.462397418318,0.323405590027,0.270274386805
IT,2005,14.106006771,311.441202713,47.3916666667,522.644901999,0.333246677345,0.634101029166,0.761988221684,0.226244092442
IT,2008,30.4050925926,188.368207834,97.3178571429,554.442296683,0.581135917333,0.385796324264,1.01345707974,0.252573780184
IT,2011,30.2779220779,112.168772894,130.235452742,581.592970319,0.452144063511,0.256873696109,0.97324837757,0.322426787708
JP,1999,284.338877313,3866.07404319,9.59285714286,19204.5643748,1.57324955361,2.23012785582,0.0717630208186,1.9052159137
JP,2002,419.054503191,6369.02960757,91.5928751804,26653.7668582,1.5910517847,2.32865141416,0.275179053025,1.97690134778
JP,2005,584.259936958,8929.57730516,214.012955563,36416.1740666,1.68510053582,2.21958234051,0.420091902255,1.92452171134
JP,2008,985.516938661,10669.8186028,326.574512987,40334.0160676,2.06680331413,2.39779021811,0.373163175056,2.01607667811
JP,2011,1226.474797,10842.9936411,696.360736486,38031.5463496,1.65641759401,2.24572880462,0.470640374164,1.90684939059
KR,1999,82.0087301587,1068.07572519,30.5666666667,19064.9287884,0.828775381285,1.1253225495,0.417653569537,3.45454066457
KR,2002,148.630068543,1572.21567951,135.833333333,18291.144027,1.02750645149,1.04666430536,0.743060395287,2.47019562719
KR,2005,196.121155364,4253.17504121,139.308333333,32782.9248071,0.893536229627,1.6700198379,0.431965792029,2.73680724113
KR,2008,408.858266595,6724.18413171,551.353968254,44215.1324222,0.974895182007,1.71808177287,0.716303513372,2.51279230676
KR,2011,1019.70429759,7399.71389615,1477.4672619,34593.7178558,1.36576022644,1.51988958726,0.990288591938,1.72011963061
LT,1999,0.0,0.0,0.5,0.9,0.0,0.0,3.26485144716,0.0779332765667
LT,2002,0.0,1.0,1.6,1.12142857143,0.0,0.503483602031,6.61953951011,0.114538670032
LT,2005,0.0,0.0,1.0,2.66561771562,0.0,0.0,2.66249149496,0.191077851097
LT,2008,0.0,0.166666666667,4.0,6.41666666667,0.0,0.0558731524662,6.81831028615,0.478459669519
LT,2011,0.166666666667,0.333333333333,7.66666666667,7.47175736961,0.234886386474,0.0720418309951,5.40703743715,0.390924653105
LU,1999,0.5,22.6027777778,0.0,5.39781746032,0.452309551803,2.1316985618,0.0,0.0875512429053
LU,2002,0.0,18.2860956504,1.19791666667,9.34444444444,0.0,1.14554023612,0.616649570939,0.118751207927
LU,2005,0.0,14.5341269841,2.20833333333,5.61984126984,0.0,0.823729974954,0.98838110303,0.0677186213823
LU,2008,0.283333333333,17.0222222222,7.4375,26.1472222222,0.126314783478,0.81318968061,1.80661214448,0.27783220876
LU,2011,1.52222222222,10.9114285714,24.8798611111,18.2498488284,0.37616387929,0.413501935499,3.07673918475,0.167424690966
LV,1999,0.0,4.5,3.0,0.0,0.0,1.8009841131,15.5708299788,0.0
LV,2002,0.5,2.0,22.0,0.0,1.67692400666,0.645937925716,58.3856252147,0.0
LV,2005,1.5,0.0,10.0,0.0,5.93202260602,0.0,26.9151047583,0.0
LV,2008,0.0,0.0,9.0,1.025,0.0,0.0,15.992036853,0.0796717258429
LV,2011,0.0,0.0,7.0,2.41666666667,0.0,0.0,8.24769116319,0.211236326239
MT,1999,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0325377989706
MT,2002,0.0,0.0833333333333,0.0,0.429166666667,0.0,0.0929941727632,0.0,0.0971534334085
MT,2005,0.0,6.08333333333,0.0,0.0,0.0,5.24773462208,0.0,0.0
MT,2008,0.0,7.47428571429,0.2,6.97619047619,0.0,2.60408148797,0.354304945383,0.540610698005
MT,2011,0.0,0.8,0.5,2.60714285714,0.0,0.26089987827,0.532109107302,0.205832059828
MX,1999,0.05,3.3125,0.0,3.17333333333,0.0805638358637,0.556447557814,0.0,0.0916778020144
MX,2002,0.0,4.69444444444,2.0,5.82857142857,0.0,0.327569767677,1.14675876954,0.0825043639625
MX,2005,1.5,13.1428571429,0.0,3.3739729225,0.75723558136,0.571807952558,0.0,0.0312097389366
MX,2008,0.392857142857,9.28253968254,8.8,11.7872685185,0.112654842865,0.285233886019,1.37492598576,0.0805617537914
MX,2011,4.0,5.80555555556,17.7095959596,27.8567927443,0.51392205477,0.114387337004,1.13864833512,0.132870808961
NL,1999,10.1858974359,145.499380203,39.2,802.914361806,0.361190443345,0.5378935263,1.87937904838,0.510486833793
NL,2002,18.7474747475,233.555020315,73.8,1890.93392559,0.445364130797,0.53429249918,1.38729460563,0.877528868626
NL,2005,8.29920634921,177.480217698,66.369047619,2367.79016682,0.165882199615,0.305727021724,0.902845306019,0.867191924026
NL,2008,5.94388232375,158.668987236,100.256702742,2117.25355478,0.100156851295,0.28649800476,0.9204608325,0.850322857504
NL,2011,25.875,87.4504695767,146.511507937,1538.21228904,0.351881384893,0.182379062836,0.997083134962,0.776592894353
PL,1999,6.625,22.2055555556,18.5,41.9441224273,1.06251559551,0.371286617472,4.01155287616,0.120614330414
PL,2002,5.125,21.7708333333,27.8666666667,44.5232435865,0.771000010136,0.315393673998,3.31730507662,0.130845837006
PL,2005,5.8125,16.8797619048,34.5833333333,35.0598933559,0.87348080851,0.218613696744,3.53705479931,0.0965405528916
PL,2008,5.66666666667,40.1825396825,44.675,49.6380632595,0.629682782275,0.478465497466,2.70483108259,0.131464805292
PL,2011,16.7763888889,62.7466269841,122.861111111,77.9724494024,0.714303379256,0.409705226806,2.61783552313,0.123249906608
PT,1999,0.0,1.33333333333,6.63333333333,1.9476010101,0.0,0.275040158241,17.7452586586,0.0690935502646
PT,2002,0.0,0.171428571429,7.0,12.4160897436,0.0,0.0204585059587,6.86453643331,0.300587378322
PT,2005,0.833333333333,4.10476190476,0.833333333333,10.5408730159,0.829542865573,0.35215081669,0.564577243157,0.19226730973
PT,2008,5.33333333333,4.33333333333,16.7666666667,17.6938492063,2.48258813203,0.21614596698,4.252400034,0.196303838305
PT,2011,2.33333333333,8.28958333333,20.1333333333,47.7624428812,0.659876244936,0.359513589037,2.84934535514,0.501456704421
RO,1999,5.0,6.5,6.5,6.96666666667,3.55475571777,0.481782849408,6.2480497026,0.0888061731303
RO,2002,5.91666666667,3.0,4.25,9.95376984127,5.26509291987,0.257079592785,2.9926625167,0.173033077367
RO,2005,9.41666666667,6.4,7.0,18.9932539683,9.5307186384,0.558250441828,4.82182037127,0.352238332219
RO,2008,8.75,4.60800865801,23.4666666667,32.3734870685,5.44951800249,0.307526408987,7.96311300086,0.480551616689
RO,2011,7.65,9.60330687831,44.25,50.3484646835,1.33970514864,0.257908406566,3.87797285211,0.327337095708
RU,1999,2.125,17.5040309106,12.2848484848,81.8430442413,0.665107799999,0.571175276108,5.19869421312,0.459296619418
RU,2002,21.7833333333,58.2123226269,45.8333333333,144.331679536,1.80993359787,0.465769068115,3.01341971151,0.23426778425
RU,2005,65.9409090909,199.964671301,144.166666667,426.573871733,1.58490582721,0.414211789437,2.35829388674,0.187867463673
RU,2008,84.4686868687,244.488649892,210.327777778,590.386485597,1.29883363287,0.402842773631,1.7621215082,0.216368838381
RU,2011,97.7,214.954811207,209.7,576.351434558,0.838676731027,0.282972414162,0.900828584871,0.183674391723
SA,1999,0.0,0.0,0.0,0.19212962963,0.0,0.0,0.0,0.0364056500737
SA,2002,0.0,1.04395604396,0.666666666667,1.56071428571,0.0,0.484806150819,2.54400004464,0.147029507504
SA,2005,0.0,0.0,0.0,0.463888888889,0.0,0.0,0.0,0.0269361104644
SA,2008,0.0,3.69583333333,0.2,3.86527777778,0.0,0.62955920479,0.173227380978,0.146448976428
SA,2011,0.0,2.79305555556,0.0,11.9883730159,0.0,0.194890233312,0.0,0.202504673612
SE,1999,15.3023310023,75.7828754579,35.7111111111,655.068224262,0.48763281733,0.251770380174,1.53861534209,0.374283114178
SE,2002,3.61392675951,137.957702387,85.133015873,469.983766781,0.101225126378,0.372110859772,1.8868912743,0.257160604703
SE,2005,6.91604090354,82.1125969619,33.4773809524,234.944755249,0.207099979796,0.211910726946,0.682273516628,0.128913098601
SE,2008,21.3833333333,113.410517261,66.1325396825,300.482245151,0.492315273464,0.279795243115,0.829591971135,0.164887313329
SE,2011,64.3781746032,83.9775974026,105.947222222,275.15005398,1.07588238959,0.215221912169,0.886052414317,0.170709206875
SI,1999,1.33333333333,1.75,1.33333333333,10.25,2.05264043389,0.280873272137,2.77526361233,0.282928290535
SI,2002,0.0,6.32142857143,4.0,4.74603174603,0.0,0.560659834671,2.91518866326,0.0853905944952
SI,2005,0.0,4.70476190476,1.5,3.35,0.0,0.254315334705,0.640309644314,0.0385006307423
SI,2008,0.0,2.23333333333,1.0,5.14761904762,0.0,0.122702660128,0.279359068418,0.0629054480563
SI,2011,0.956666666667,6.47764550265,3.83333333333,16.9048941799,0.254534685367,0.264301973963,0.510395237901,0.166978281921
SK,1999,0.0,0.333333333333,0.5,0.0,0.0,0.0630011260553,1.22555473092,0.0
SK,2002,0.0,8.86,2.0,7.7225,0.0,1.19898354756,2.22398555939,0.211998411863
SK,2005,0.0,7.7,5.0,2.89111111111,0.0,0.934179456926,4.79041874214,0.0745748707857
SK,2008,4.66666666667,2.09226190476,2.625,8.03154761905,3.68202037471,0.176894587966,1.12847034245,0.15103554524
SK,2011,4.75,2.52777777778,10.5833333333,13.6817460317,1.56224185593,0.127494206728,1.74189042859,0.167054195031
TR,1999,3.0,1.3025210084,4.0,0.825,5.57942093093,0.252552011267,10.0581758869,0.0275106079806
TR,2002,0.0,2.12024691358,2.0,3.11577380952,0.0,0.151192340159,1.17191418366,0.0450717541285
TR,2005,2.28571428571,5.06873802152,3.0,11.2484126984,0.650983717249,0.124413835429,0.581505697387,0.0587013669703
TR,2008,7.64285714286,25.2595238095,25.0595238095,30.4653739779,0.657599760212,0.232889632273,1.17478976417,0.0624759603359
TR,2011,13.9095238095,53.4078571429,45.2333333333,47.1388095238,0.580858710965,0.342026926398,0.945280144294,0.0730799188799
TW,1999,17.0071428571,176.630361305,8.83333333333,8112.2431058,0.567380651491,0.614337097203,0.398436524377,4.85246583272
TW,2002,20.5724358974,409.614948015,18.85,10677.4366147,0.312129609771,0.598470102819,0.226308300258,3.16467308468
TW,2005,56.027955231,795.353274183,72.4869047619,12596.8510613,0.551534830907,0.674759324873,0.485637554188,2.27216023771
TW,2008,90.1936507937,1301.83388181,288.360353535,14483.4077426,0.519539390115,0.803557902062,0.905022754978,1.98844596534
TW,2011,134.71984127,1587.45459326,408.122141461,13915.8446672,0.472045343052,0.853002623022,0.715625833669,1.81018486387
US,1999,227.462820052,4125.48220686,69.233960892,20817.7625953,0.545635468035,1.03172775619,0.224544651144,0.895374234061
US,2002,344.384067746,5706.9512444,243.710622711,29483.6063469,0.583376849005,0.930952906885,0.32667844139,0.975661892878
US,2005,391.525751314,6576.29424338,386.875645134,32650.8088947,0.577300675901,0.835686951686,0.388237660333,0.882154124106
US,2008,495.568849286,5920.79369732,852.545325924,33351.0293752,0.542361948638,0.694359263495,0.508374930827,0.869951374341
US,2011,626.914095773,5350.56183732,1650.22146374,29437.9991182,0.458797852949,0.600495323426,0.604364952971,0.799802637158
ZA,1999,0.791666666667,15.1416666667,0.0,9.29444444444,0.459692109129,0.916635331513,0.0,0.0967668252192
ZA,2002,0.75,20.4642857143,0.8,8.61587301587,0.322878769789,0.848383528825,0.272526092944,0.0724586295606
ZA,2005,0.210526315789,12.0786368394,2.27777777778,27.6291589363,0.0780064333664,0.385711515554,0.57440725796,0.187586026945
ZA,2008,0.0,21.2569444444,8.17063492063,30.2293650794,0.0,0.667046888622,1.30368802031,0.210991996473
ZA,2011,1.16111111111,23.7173469388,5.25,38.9663419913,0.265272984975,0.830964077423,0.600236284113,0.330498949105
AR,2000,0.0833333333333,0.0,11.25,2.39047619048,0.0999953707078,0.0,15.2104302859,0.051216434318
AR,2003,0.0,0.0,1.0,1.88333333333,0.0,0.0,0.579632147258,0.0294568444997
AR,2006,0.0,3.43088023088,5.08333333333,4.43535714286,0.0,0.350281983168,4.12666280752,0.0972436041592
AR,2009,1.45,0.0,3.625,8.08478835979,1.19467805805,0.0,1.35384235938,0.174575673111
AR,2012,1.0,1.35,9.0,3.86699134199,0.374804618213,0.083227415222,1.97261378404,0.0600401161894
AT,2000,16.0568783069,45.5468434343,10.5,225.050432219,1.20358369255,0.339718726373,0.88681353849,0.301202662608
AT,2003,30.4477725367,80.0787744088,22.7,360.651151344,1.76875587571,0.433034158694,0.943207906665,0.404366774128
AT,2006,13.1897086941,74.9932539683,30.8958333333,590.111911881,0.652429838945,0.331315853968,1.08532069946,0.559853773689
AT,2009,18.3000407,139.724100529,81.6226551227,788.154826681,0.628709479268,0.560562964469,1.2711180126,0.709645865471
AT,2012,79.5581471306,208.6375,96.423015873,829.162218962,1.76083303844,0.759545147348,1.24798351836,0.760214964315
AU,2000,5.03113553114,84.157568528,7.50952380952,74.0063392,0.500571771647,0.833181353658,0.84186135432,0.131471929503
AU,2003,4.69743381618,96.9173285779,19.0888888889,155.862673527,0.333284711421,0.640101029795,0.968734080255,0.213438428652
AU,2006,8.56567460317,67.3102061645,33.8997113997,199.81986014,0.442745371219,0.310738300757,1.24436566428,0.198094640199
AU,2009,10.7986772487,62.5104166667,35.9900793651,231.268509881,0.474490282512,0.320748239276,0.716830982746,0.266321021583
AU,2012,4.34722222222,64.6875956451,27.0857142857,170.008776883,0.136290081605,0.333580860619,0.496577827397,0.220793937336
BE,2000,17.0833333333,16.7384462759,15.9166666667,231.043969746,1.41261214117,0.137724589477,1.48296287016,0.341121218192
BE,2003,13.3611111111,27.6466033966,33.4880952381,376.707809743,0.974350249965,0.187675108989,1.74675573505,0.530216111787
BE,2006,0.22619047619,36.0952964165,15.1944444444,477.812175265,0.0135462783344,0.193071291187,0.646234391049,0.548838424518
BE,2009,6.53888888889,34.0050563458,32.976031746,548.530658809,0.320307789555,0.194519062297,0.732215869913,0.704200993753
BE,2012,3.72222222222,78.8899659118,34.5126984127,485.267926643,0.134604195748,0.469251612174,0.729843655219,0.726944539532
BG,2000,3.0,9.08031746032,1.0,3.79523809524,3.46980592029,1.04503535982,1.30320208351,0.0783766563662
BG,2003,1.5,4.19262371615,11.0666666667,19.865952381,1.43510425979,0.373396678288,7.57317913869,0.36684056698
BG,2006,1.33333333333,4.13939393939,13.269047619,12.4083002646,1.45919247924,0.404605716054,10.3127184141,0.260452036433
BG,2009,1.5,4.7119047619,8.84285714286,19.5788766789,1.41851530928,0.520348608956,3.79064033519,0.485246848669
BG,2012,2.91666666667,5.72172619048,11.4841269841,15.8384920635,1.57427213712,0.507981372136,3.62481308818,0.354136126593
BR,2000,7.19444444444,20.6666666667,10.0,12.9180555556,0.654774326021,0.187159052486,1.02546824298,0.0209920718059
BR,2003,8.5,19.9,40.5714285714,20.6156746032,0.621317296049,0.135406640528,2.12121175075,0.0290849177468
BR,2006,7.75,40.4095238095,43.75,30.2293290043,0.430948259899,0.20069131107,1.72767101524,0.0322398901532
BR,2009,17.0333333333,58.7833333333,82.4285714286,43.671368185,0.64993042781,0.261924762973,1.42568046826,0.0436713087476
BR,2012,13.4904761905,23.5119047619,46.4404761905,25.4036796537,0.446801509151,0.128086356058,0.89945333502,0.0348535781125
CA,2000,17.8507936508,509.243743738,24.7166666667,220.150025457,0.655429966872,1.8605463367,1.02255458749,0.144328228331
